Orbital Period (days),50% (MJup),68% (MJup),95% (MJup),99.7% (MJup)
933.5284280936455,0.017981018901485648,0.028149128347697935,0.059792129315732766,0.11492866570383956
938.3779264214047,0.018355627572012274,0.028419886439398703,0.05979901451447428,0.1271904785538422
943.2274247491639,0.018626386498627898,0.028176591750936217,0.05806990373582436,0.1135303665464781
948.0769230769231,0.01858865208005018,0.02762904547212077,0.056770074607466754,0.09854261813079504
952.9264214046823,0.01831129513289665,0.027118443886615627,0.05680254731529362,0.09804387363285139
957.7759197324415,0.018447330353509542,0.027388669952669933,0.05824553810869833,0.0979934201304106
962.6254180602007,0.01905270133658371,0.028045699326575156,0.05962597896844921,0.09708104067112197
967.4749163879599,0.0192954160213878,0.028119544414174566,0.060057604941985185,0.09513632510082964
972.3244147157191,0.018920034655787,0.02770580693960733,0.05967390546827679,0.09168181077194171
977.1739130434783,0.01856288589095352,0.027621789635683854,0.059748569796191545,0.09234978636310887
982.0234113712374,0.01837850587263623,0.02773812607947117,0.061247392185844525,0.09457334262574117
986.8729096989966,0.01830354982905198,0.02789546519767836,0.06270910524916178,0.09498389083140646
991.7224080267558,0.018576495682821076,0.028285768777547408,0.06227517947570205,0.09371577971177686
996.571906354515,0.018791032878407984,0.02858893672338992,0.060414911469301544,0.09277066215422233
1001.4214046822742,0.01879851986627657,0.02861646048890725,0.059429528185691693,0.09219794932244726
1006.2709030100334,0.018551525892841862,0.02834900314603335,0.05948942401550244,0.09129093331237842
1011.1204013377926,0.01839163275268562,0.028211145039610353,0.059879798392118794,0.09335595065741706
1015.9698996655518,0.018369573409931384,0.028171711592337854,0.05922059296835565,0.0948628298390739
1020.819397993311,0.018466516409625502,0.027774387061775038,0.05776088985343382,0.09438523105217922
1025.6688963210702,0.018858168203300968,0.027927553658625953,0.05774642903429651,0.09544882566343255
1030.5183946488294,0.019517509074097182,0.02886846763312168,0.05994304266588867,0.09872753315380345
1035.3678929765886,0.019607041368454117,0.029394658339648917,0.06173248870258122,0.0977668585405821
1040.2173913043478,0.01899926592001045,0.029109806629543676,0.06175323895089602,0.09274334135692475
1045.066889632107,0.01859532774060751,0.028728680854360464,0.06087253663694088,0.09003955814333853
1049.9163879598661,0.018370631516904733,0.02815598974116574,0.06015286614018382,0.09215879021968587
1054.7658862876253,0.01855576219391318,0.027888853899047127,0.06009742847936466,0.0939674293872558
1059.6153846153845,0.01881373817718769,0.027953991722910736,0.06039211306374549,0.09380139890786797
1064.4648829431437,0.018812227009039686,0.02806517536155259,0.05987614299166616,0.09223118983083639
1069.314381270903,0.01906705936271369,0.028572842058843303,0.05966556023983238,0.09106061340422006
1074.163879598662,0.01912065849936658,0.028690466754453893,0.059746186173870654,0.09087598040030917
1079.0133779264213,0.01880750483087956,0.02832553829862637,0.05955030792441799,0.09097263879305778
1083.8628762541805,0.018485254595096243,0.02814941503543249,0.05894610288924196,0.0906637553713302
1088.7123745819397,0.018276655199358546,0.02829022020979661,0.058463917627853426,0.09180054477519381
1093.5618729096989,0.01843672525872224,0.028684775637349773,0.05977357148929043,0.09336015450785672
1098.411371237458,0.01896511307410971,0.028815264018763755,0.06113463585648538,0.09266113839880832
1103.2608695652173,0.019193865243391867,0.028702108103937165,0.06154484976708881,0.09055888547423147
1108.1103678929765,0.018991761051605712,0.02887276563271329,0.06211178056754148,0.08929117919499946
1112.9598662207356,0.01879169710996182,0.029141703433012284,0.06284257089377099,0.08962849091459929
1117.8093645484948,0.018719952487437234,0.029145396536595293,0.06227586922471783,0.08987511724755082
1122.6588628762543,0.019021426173304053,0.029361448171742674,0.06129624723822878,0.09088922347705461
1127.5083612040135,0.01930593684199409,0.029240057464554284,0.060854341564657785,0.09836920869655741
1132.3578595317726,0.019017961307966805,0.028651577676809988,0.06033445591312184,0.10488674393140682
1137.2073578595318,0.018968229931637104,0.028474084024292447,0.05959817902116092,0.10185178451222049
1142.056856187291,0.019212920621782384,0.02893910654842598,0.05871346998018824,0.09783250401670467
1146.9063545150502,0.019359769745249535,0.029633444008620124,0.058688929346087375,0.09640077567532235
1151.7558528428094,0.01939435316639588,0.02975857822258605,0.05999813349874362,0.09392485970538153
1156.6053511705686,0.018842661866247952,0.028766842039596282,0.06178979221179904,0.09096588474115863
1161.4548494983278,0.018327048375978032,0.027860806483505994,0.06253949174583003,0.08924680268226251
1166.304347826087,0.01854727576632457,0.027896303037256716,0.06187812694764837,0.09009679401988416
1171.1538461538462,0.019069115583134684,0.02832604193187719,0.06103574652031028,0.0937006090752566
1176.0033444816054,0.019099487784962885,0.02828707032451222,0.0598235778265126,0.09515231678841679
1180.8528428093646,0.019075434206159748,0.028486806969071153,0.059756960891451966,0.09332888563184005
1185.7023411371238,0.01914591923777714,0.028610786408747535,0.06097841485292592,0.09560934049577656
1190.551839464883,0.01913982074315889,0.028359166545393177,0.06145234820637632,0.10035347626308562
1195.4013377926422,0.01920286881369726,0.028334030613792985,0.06062839896295002,0.09702248076773484
